Inv_Id,Vendor_Code,GL_Code,Inv_Amt,Item_Description,Product_Category
15238,VENDOR-2062,GL-6121905,87.37,Dorsey & Co Inc                                         /Bd Post Card/Mailer Mar2006 Direct Mail Printed Collateral SMAP,CLASS-1919
15239,VENDOR-2485,GL-6100410,74.62,SMAP Artworking/Typesetting Florida Public Utilities Co Production Prototype and Comp Production/Packaging Design 2015-Aug ,CLASS-1963
15241,VENDOR-1564,GL-6050100,37.9,Cal Maine Foods Inc Base Rent Feb 2014 Lease/Rent Real Estate Store Management,CLASS-1274
15246,VENDOR-1944,GL-2182000,86.11,Auto Leasing and Maintenance Other Corporate Services Feb2000 Daly John J Corporate Services Auto Fleet Repair and Maintenance,CLASS-1249
15250,VENDOR-1883,GL-2182000,57.06,Corporate Services Auto Leasing and Maintenance Corning Inc /Ny Other Corporate Services Auto Leasing Aug-2016,CLASS-1250
15251,VENDOR-1991,GL-6050100,98.29,Real Estate Lease/Rent Base Rent Deere John Capital Corp Dec 2014 Store Management,CLASS-1274
15254,VENDOR-1114,GL-6050310,84.16,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Nov2016 Allis Chalmers Corp,CLASS-1758
15255,VENDOR-2478,GL-6020600,8.97,Aug 2000 Flightsafety International Inc Charity Organizations Charity Organizations Non-Procurable Charity Organizations,CLASS-1322
15256,VENDOR-1685,GL-6060100,99.84,Facility Construction General Requirements Chase Investment Counsel Corp General Contractor Final Site Clean Up Mar-2008,CLASS-1522
15257,VENDOR-2279,GL-6121905,42.44,Post Card/Mailer SMAP Federal Paper Board Co Inc 2001Jul Direct Mail Printed Collateral,CLASS-1919
15258,VENDOR-1551,GL-2182000,48.65,2011-Sep  Butler Manufacturing Co Auto Leasing Auto Leasing and Maintenance Corporate Services Other Corporate Services,CLASS-1250
15259,VENDOR-1802,GL-6050310,67.93,Miscellaneous Company Car (Field Only) 2011-Mar  Travel and Entertainment Texas New Mexico Power Co Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
15262,VENDOR-1067,GL-6050310,37.95,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) May-2009 Amsouth Bancorporation,CLASS-1758
15264,VENDOR-1883,GL-2182000,13.86,Corning Inc /Ny Oct 2009 Corporate Services Other Corporate Services Auto Leasing and Maintenance Auto Leasing,CLASS-1250
15266,VENDOR-1611,GL-2182000,45.41,Legal Services Corporate Services Other Legal Services Other Legal Services 2013Mar Cardiff Communications Inc,CLASS-1838
15267,VENDOR-2428,GL-6050100,55.47,Real Estate Store Management Lease/Rent Base Rent Feb-2008 Franks Nursery & Crafts Inc,CLASS-1274
15268,VENDOR-1608,GL-6101400,26.84,2015Apr Capital Southwest Corp Final Site Clean Up General Requirements Store Construction General Contractor,CLASS-1522
15269,VENDOR-1829,GL-6050100,1.24,Base Rent Aug2002 Store Management Congoleum Corp Real Estate Lease/Rent,CLASS-1274
15270,VENDOR-1717,GL-6050310,73.01,Travel and Entertainment Miscellaneous Company Car (Field Only) Chyron Corp Ground Transportation Miscellaneous Company Car (Field Only) 2004-Jan ,CLASS-1758
15271,VENDOR-1126,GL-6050310,12.07,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) 2019-Aug  Alza Corp,CLASS-1758
15272,VENDOR-1830,GL-2182000,18.16,"SMAP Talent, Artists & Models for Trade Show Events and Promotions Trade Show Expenses Dec-2003 Connecticut General Life Insurance Co",CLASS-2141
15273,VENDOR-1066,GL-6050310,13.81,Akzo Nobel Nv Feb 2006 Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-1758
15275,VENDOR-1944,GL-6050310,48.78,Travel and Entertainment Miscellaneous Company Car (Field Only) Daly John J Ground Transportation Miscellaneous Company Car (Field Only) 2009Jun,CLASS-1758
15277,VENDOR-1570,GL-6050100,52.17,Store Management Lease/Rent Ab Liquidating Corp Real Estate Base Rent 2008-Jan ,CLASS-1274
15278,VENDOR-2512,GL-6050100,38.41,Fort Howard Corp Base Rent Jan 2003 Lease/Rent Real Estate Store Management,CLASS-1274
15280,VENDOR-1062,GL-6050310,57.44,Air Products & Chemicals Inc /De/ Miscellaneous Company Car (Field Only) 2012Oct Miscellaneous Company Car (Field Only) Ground Transportation Travel and Entertainment,CLASS-1758
15281,VENDOR-1883,GL-2182000,79.74,Auto Leasing Corporate Services Corning Inc /Ny 2000Mar Auto Leasing and Maintenance Other Corporate Services,CLASS-1250
15282,VENDOR-1551,GL-2182000,79.58,Auto Leasing and Maintenance Other Corporate Services Aug 2013 Butler Manufacturing Co Corporate Services Auto Leasing,CLASS-1250
15287,VENDOR-1473,GL-2182000,28.64,Digital Paid Media SMAP Media Buy - Mobile or E-Mail Direct E-Messaging Media Buy 2003-Jan  Bormans Inc /De/,CLASS-1477
15289,VENDOR-2513,GL-6050310,60.33,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Oct-2004 Fortune National Corp,CLASS-1758
15291,VENDOR-1921,GL-2182000,86.74,Corporate Services Contingent Labor/Temp Labor Central & South West Services Inc Human Resources Contingent Labor/Temp Labor 2009Sep,CLASS-1376
15292,VENDOR-2333,GL-6050100,15.33,Bancwest Corp/Hi Base Rent 2017-Jan  Lease/Rent Real Estate Store Management,CLASS-1274
15293,VENDOR-1189,GL-6050310,46.96,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Provident Companies Inc /De/ Sep-2015 Travel and Entertainment,CLASS-1758
15294,VENDOR-1332,GL-2182000,47.33,Corporate Services Contingent Labor/Temp Labor Human Resources Contingent Labor/Temp Labor May2002 Aztec Equities Corp,CLASS-1376
15295,VENDOR-1551,GL-6050310,38.49,Butler Manufacturing Co May-2004 Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-1758
15296,VENDOR-2513,GL-6050310,1.81,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Apr-2006 Fortune National Corp,CLASS-1758
15297,VENDOR-1137,GL-6050100,34.19,Lease/Rent Real Estate Nov-2007 Amerace Corp 1967 Qual Stk Opt Pl & 1972 Qual-Non-Qual Stk O Store Management Base Rent,CLASS-1274
15298,VENDOR-1403,GL-6100410,20.74,Production Agency Fees & Commissions 3 Other Agency Belding Heminway Co Inc /De/ Jun-2007 SMAP,CLASS-1828
15299,VENDOR-1883,GL-2182000,21.09,Auto Leasing Mar-2019 Corporate Services Corning Inc /Ny Other Corporate Services Auto Leasing and Maintenance,CLASS-1250
15300,VENDOR-1114,GL-6050310,82.67,Jan2016 Allis Chalmers Corp Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
15301,VENDOR-1790,GL-6050100,13.62,Commercial Intertech Corp Base Rent 2008Sep Lease/Rent Real Estate Store Management,CLASS-1274
15302,VENDOR-2034,GL-6100410,33.21,Production Agency Fees & Commissions 3 Other Agency Digital Equipment Corp Jan 2013 SMAP,CLASS-1828
15303,VENDOR-2110,GL-6100500,13.44,National Advertising Media Buy - Traditional Magazines Eac Industries Inc 2009Nov SMAP,CLASS-1721
15304,VENDOR-2363,GL-6050100,66.9,Base Rent Feb2006 Store Management First Washington Corporation Real Estate Lease/Rent,CLASS-1274
15305,VENDOR-1883,GL-2182000,56.59,Corning Inc /Ny Auto Leasing Feb 2012 Auto Leasing and Maintenance Other Corporate Services Corporate Services,CLASS-1250
15307,VENDOR-1238,GL-2182000,3.22,"SMAP Trade Show Expenses Anoroc Products Inc Events and Promotions Talent, Artists & Models for Trade Show Mar2008",CLASS-2141
15308,VENDOR-2513,GL-6050310,83.56,Jul-2008 Fortune National Corp Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
15310,VENDOR-2408,GL-6050310,18.48,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) 2018-Nov  Fort Howard Corp,CLASS-1758
15311,VENDOR-1423,GL-6121905,62.69,Beverly Bancorporation Inc Post Card/Mailer Oct-2003 Direct Mail Printed Collateral SMAP,CLASS-1919
15312,VENDOR-1406,GL-6020600,1.96,Belo & Co 2019Jan Non-Procurable Miscellaneous Non-Procurable Royalties Royalties,CLASS-2015
15316,VENDOR-1883,GL-2182000,91.4,Corporate Services Auto Leasing Other Corporate Services Auto Leasing and Maintenance 2000Mar Corning Inc /Ny,CLASS-1250
15317,VENDOR-1885,GL-6050310,51.9,Logistics Supply Chain Transportation Services Parcel/Postage/Courier Nov2003 Corporate Bond Trust Series 5,CLASS-1870
15318,VENDOR-1342,GL-6101400,84.05,Store Fixtures Store Construction Bailard Biehl & Kaiser Inc                              /Adv 2015Dec Store Fixtures Fixtures,CLASS-2112
15320,VENDOR-1065,GL-6050310,27.65,Miscellaneous Company Car (Field Only) Travel and Entertainment Akorn Inc Oct 2014 Miscellaneous Company Car (Field Only) Ground Transportation,CLASS-1758
15321,VENDOR-2022,GL-2182000,99.03,"SMAP Talent, Artists & Models for Trade Show Events and Promotions Trade Show Expenses 2009-Feb  Di An Controls Inc",CLASS-2141
15322,VENDOR-2377,GL-6050100,16.92,Base Rent Oct-2001 Store Management Florida First Equities Corp Real Estate Lease/Rent,CLASS-1274
15325,VENDOR-1341,GL-2182000,51.17,Contingent Labor/Temp Labor 2003Aug Corporate Services World Wide Ltd Human Resources Contingent Labor/Temp Labor,CLASS-1376
15326,VENDOR-1561,GL-6050100,35.91,Lubys Cafeterias Inc Base Rent Oct 2011 Lease/Rent Real Estate Store Management,CLASS-1274
15327,VENDOR-1715,GL-6060100,94.03,Church Loans & Investments Trust Final Site Clean Up 2002-Jan  General Requirements General Contractor Facility Construction,CLASS-1522
15328,VENDOR-2292,GL-6050100,72.71,Ferry Cap & Set Screw Co Base Rent 2003-Jul  Lease/Rent Real Estate Store Management,CLASS-1274
15329,VENDOR-1551,GL-6050310,50.86,Miscellaneous Company Car (Field Only) May2015 Travel and Entertainment Butler Manufacturing Co Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
15331,VENDOR-1690,GL-6100500,23.6,National Advertising Media Buy - Traditional Outdoor/Out of Home Chem Nut Inc Apr-2008 SMAP,CLASS-1850
15332,VENDOR-1551,GL-2182000,33.8,Auto Leasing and Maintenance Other Corporate Services Apr2003 Butler Manufacturing Co Corporate Services Auto Leasing,CLASS-1250
15334,VENDOR-1771,GL-6101400,2.71,General Contractor General Requirements Final Site Clean Up Colonial Trust Iii Feb-2003 Store Construction,CLASS-1522
15335,VENDOR-2291,GL-2182000,61.09,"Events and Promotions Trade Show Expenses Talent, Artists & Models for Trade Show Ferro Corp 2016-Jun  SMAP",CLASS-2141
15337,VENDOR-1119,GL-6101400,38.18,Store Construction General Requirements Asia Supernet Corp General Contractor Final Site Clean Up Dec 2011,CLASS-1522
15338,VENDOR-1873,GL-6050310,82.6,Cooper Laboratories Inc Stockholders Liquidating Trust Miscellaneous Company Car (Field Only) 2000-Dec  Miscellaneous Company Car (Field Only) Ground Transportation Travel and Entertainment,CLASS-1758
15340,VENDOR-1771,GL-6101400,61.39,Aug2010 Colonial Trust Iii Final Site Clean Up General Requirements Store Construction General Contractor,CLASS-1522
15341,VENDOR-1674,GL-2182000,55.45,"Events and Promotions SMAP Trade Show Expenses Talent, Artists & Models for Trade Show Jan2001 Champion Industries Inc",CLASS-2141
15343,VENDOR-1652,GL-6050100,94.35,Store Management Lease/Rent Central Maine Power Co Real Estate Base Rent 2017-Feb ,CLASS-1274
15346,VENDOR-1640,GL-6050100,0.16,2003-Apr  Foremost Corp Of America Base Rent Lease/Rent Store Management Real Estate,CLASS-1274
15347,VENDOR-1792,GL-6050100,1.64,Store Management Base Rent Real Estate Lease/Rent Jan2006 Commonwealth Edison Co,CLASS-1274
15348,VENDOR-1485,GL-6050100,4.48,Store Management Lease/Rent Bowles Fluidics Corp Real Estate Base Rent Dec-2000,CLASS-1274
15349,VENDOR-1799,GL-6101400,28.79,Store Construction General Requirements Westford Group Inc General Contractor Final Site Clean Up Sep 2018,CLASS-1522
15350,VENDOR-1214,GL-6100500,18.78,National Advertising SMAP Media Buy - Traditional Catalogue Dec2013 Ampco Pittsburgh Corp,CLASS-1309
15351,VENDOR-2514,GL-6050310,13.36,Miscellaneous Company Car (Field Only) 2005Oct Travel and Entertainment Fortune Natural Resources Corp Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
15352,VENDOR-1802,GL-6050310,19.68,Miscellaneous Company Car (Field Only) Aug 2007 Travel and Entertainment Texas New Mexico Power Co Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
15353,VENDOR-2209,GL-6050100,82.22,Feb 2009 Equity Oil Co Base Rent Lease/Rent Store Management Real Estate,CLASS-1274
15356,VENDOR-1065,GL-6050310,25.6,2007Jan Akorn Inc Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
15357,VENDOR-1921,GL-2182000,73.83,Central & South West Services Inc Contingent Labor/Temp Labor 2011-Jun  Contingent Labor/Temp Labor Human Resources Corporate Services,CLASS-1376
15358,VENDOR-1066,GL-6050310,69.08,Akzo Nobel Nv Miscellaneous Company Car (Field Only) May-2005 Miscellaneous Company Car (Field Only) Ground Transportation Travel and Entertainment,CLASS-1758
15359,VENDOR-1552,GL-6050310,18.84,Butler National Corp Miscellaneous Company Car (Field Only) Feb-2004 Miscellaneous Company Car (Field Only) Ground Transportation Travel and Entertainment,CLASS-1758
15361,VENDOR-1335,GL-2182000,30.54,Corporate Services Contingent Labor/Temp Labor Human Resources Contingent Labor/Temp Labor 2012Jan Babson D L Bond Trust,CLASS-1376
15362,VENDOR-2327,GL-6101400,68.77,Store Fixtures Fixtures Oct 2015 Keycorp/Ny/Old Store Construction Store Fixtures,CLASS-2112
15363,VENDOR-2220,GL-2182000,60.11,Human Resources Benefits Retirement and Pension Funds Essex Group Inc 2000May Corporate Services,CLASS-2003
15364,VENDOR-2160,GL-6100410,1.27,Electro Catheter Corp Prototype and Comp Production/Packaging Design Oct2015 Artworking/Typesetting Production SMAP,CLASS-1963
15365,VENDOR-2323,GL-2182000,12.52,Human Resources Contingent Labor/Temp Labor Contingent Labor/Temp Labor Trustmark Corp 2016-Jun  Corporate Services,CLASS-1376
15366,VENDOR-2427,GL-6101400,24.03,Oct-2006 Franklin Resources Inc Final Site Clean Up General Requirements Store Construction General Contractor,CLASS-1522
15368,VENDOR-2017,GL-6050310,88.78,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Devcon International Corp Jun2019 Travel and Entertainment,CLASS-1758
15369,VENDOR-2021,GL-2182000,7.26,Other Corporate Services Auto Leasing and Maintenance Auto Fleet Repair and Maintenance Citistreet Advisors Llc                                 /Bd Feb 2018 Corporate Services,CLASS-1249
15370,VENDOR-1066,GL-6050310,81.89,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Akzo Nobel Nv Oct2019 Travel and Entertainment,CLASS-1758
15371,VENDOR-1338,GL-2182000,47.18,Contingent Labor/Temp Labor 2001-Dec  Corporate Services Badger Paper Mills Inc Human Resources Contingent Labor/Temp Labor,CLASS-1376
15372,VENDOR-1779,GL-2182000,78.84,Combined Insurance Co Of America Dec2011 Corporate Services Consulting Finance Consulting Audit & Risk Consulting,CLASS-1248
15373,VENDOR-1555,GL-6100410,71.35,Digital Display 2008Jul SMAP Reunion Resources Co Production Digital/Social,CLASS-1429
15374,VENDOR-1549,GL-2182000,15.86,Corporate Services Contingent Labor/Temp Labor Human Resources Contingent Labor/Temp Labor 2010Mar Bush J & Co Inc /Ct/,CLASS-1376
15375,VENDOR-1923,GL-6050100,32.4,Real Estate Lease/Rent Base Rent Crystal Mountain Inc Jul 2014 Store Management,CLASS-1274
15376,VENDOR-1098,GL-6050100,52.52,Feb-2001 Allegheny Energy Inc Base Rent Lease/Rent Store Management Real Estate,CLASS-1274
15379,VENDOR-1069,GL-6050310,31.3,Logistics Supply Chain Transportation Services Freight Forwarders Services Other Apr-2003 Alabama Power Co,CLASS-1567
15380,VENDOR-1126,GL-6050310,0.49,Alza Corp 2000-Jul  Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-1758
15382,VENDOR-1883,GL-2182000,42.59,Corporate Services Auto Leasing Other Corporate Services Auto Leasing and Maintenance 2013Oct Corning Inc /Ny,CLASS-1250
15383,VENDOR-2235,GL-6050310,40.23,Travel and Entertainment Miscellaneous Company Car (Field Only) Exchange Corp Ground Transportation Miscellaneous Company Car (Field Only) Oct2016,CLASS-1758
15384,VENDOR-1802,GL-6050310,5.23,Miscellaneous Company Car (Field Only) 2004-Sep  Travel and Entertainment Texas New Mexico Power Co Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
15386,VENDOR-2333,GL-6050100,92.83,Apr 2000 Bancwest Corp/Hi Base Rent Lease/Rent Store Management Real Estate,CLASS-1274
15388,VENDOR-2416,GL-6050310,13.02,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Aug-2006 Metric Capital Corp                                     /Bd,CLASS-1758
15390,VENDOR-2416,GL-6050310,43.26,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) Sep 2011 Metric Capital Corp                                     /Bd,CLASS-1758
